u,v,key,osmid,highway,maxspeed,oneway,ref,reversed,length,lanes,name,width,junction,access,service,bridge,geometry
9490955825,8168120170,0,97106099,residential,30,True,,False,46.15306932106144,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0164194 41.3247199, 2.0162733 41.3251202)"
9490955826,9490955823,0,97106099,residential,30,True,,False,6.2461331666902185,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0165221 41.3244769, 2.0164977 41.32453)"
9490955827,9490955825,0,97106099,residential,30,True,,False,3.3332155688093206,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.01643 41.324691, 2.0164194 41.3247199)"
9490955828,9490955826,0,97106099,residential,30,True,,False,86.33656148448613,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0168534 41.3237414, 2.0165221 41.3244769)"
9490955829,2142861448,0,102841117,residential,30,False,,False,77.43843553287692,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0174456 41.3232035, 2.0182201 41.3235865)"
9490955829,9490955832,0,102841117,residential,30,False,,True,5.0378258518711005,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0174456 41.3232035, 2.0173952 41.3231786)"
9490955830,1512110786,0,102841119,tertiary,30,False,,False,44.12333331555094,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0169923 41.3229948, 2.0165592 41.3227675)"
9490955830,1512110789,0,102841119,tertiary,30,False,,True,11.351745693592443,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0169923 41.3229948, 2.0171162 41.3230368)"
9490955831,1124981409,0,97106099,residential,30,True,,False,37.534439846163636,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0170702 41.3232896, 2.0169143 41.3236062)"
9490955832,9490955829,0,102841117,residential,30,False,,False,5.0378258518711005,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0173952 41.3231786, 2.0174456 41.3232035)"
9490955832,1124981404,0,102841117,residential,30,False,,True,10.650542146642879,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0173952 41.3231786, 2.0172887 41.3231259)"
9490955833,9490955831,0,97106099,residential,30,True,,False,7.824216573408643,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.017115 41.3232278, 2.0170702 41.3232896)"
9490955847,1130841567,0,567558166,tertiary,30,True,,False,11.066866588499252,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0173351 41.3229444, 2.0172598 41.3230263)"
9490955848,10093113866,0,567558166,tertiary,30,True,,False,9.980311549532317,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0176504 41.3227111, 2.0175583 41.3227683)"
9490955849,9490955852,0,567558166,tertiary,30,True,,False,4.515275947099448,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0186476 41.3222869, 2.0186001 41.3223063)"
9490955850,1130841563,0,97675055,tertiary,30,True,,False,8.826386123645083,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0188341 41.3221972, 2.0187474 41.3222426)"
9490955851,8664908628,0,97675296,residential,30,True,,False,34.98102225040774,,Carrer d'Eslida,,,,,,"LINESTRING (2.0186401 41.3221621, 2.0183445 41.3219392)"
9490955852,10093113862,0,567558166,tertiary,30,True,,False,25.831622982342243,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0186001 41.3223063, 2.0183263 41.3224144)"
9490976699,1119093896,0,208418743,residential,30,True,,False,10.189578434389153,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.013154 41.3252186, 2.0130561 41.3251639)"
9490976700,1130898042,0,208418746,residential,30,True,,False,12.51368263458222,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0132169 41.3251581, 2.0133359 41.3252265)"
9490976701,9490977199,0,204331653,tertiary,30,False,BV-2003,False,2.9974238153602477,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0131593 41.3249101, 2.0131373 41.3249314)"
9490976701,8044470337,0,204331653,tertiary,30,False,BV-2003,True,9.530435167266294,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0131593 41.3249101, 2.0132286 41.324842)"
9490976705,10093349905,0,97106116,residential,30,True,,False,32.35060247668745,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0143214 41.3256426, 2.0146695 41.3257703)"
9490976706,1124981518,0,97106119,residential,30,True,,False,11.873583517828944,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.014265 41.3257308, 2.0141363 41.3256854)"
9490976712,9490976714,0,97106119,residential,30,True,,False,6.194674568534901,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0157406 41.3261053, 2.0156684 41.3260925)"
9490976713,1124981411,0,97106099,residential,30,True,,False,14.000558046517382,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0160172 41.325894, 2.0159768 41.3260162)"
9490976714,1124981512,0,97106119,residential,30,True,,False,20.184097246368154,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0156684 41.3260925, 2.0154323 41.3260536)"
9490976715,9490976713,0,97106099,residential,30,True,,False,76.45893247512649,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0162381 41.3252267, 2.0160172 41.325894)"
9490977190,607644081,0,204331653,tertiary,30,False,BV-2003,False,12.30816644814819,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0146627 41.3234803, 2.0145726 41.3235679)"
9490977190,9493735520,0,204331653,tertiary,30,False,BV-2003,True,62.4966591125402,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0146627 41.3234803, 2.0151202 41.3230355)"
9490977193,9490977194,0,204331653,tertiary,30,False,BV-2003,False,16.864327198652166,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0144874 41.3236469, 2.0143602 41.3237647)"
9490977193,607644081,0,204331653,tertiary,30,False,BV-2003,True,11.30423682472016,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0144874 41.3236469, 2.0145726 41.3235679)"
9490977194,9490977195,0,204331653,tertiary,30,False,BV-2003,False,62.242420583299676,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0143602 41.3237647, 2.0139044 41.3242076)"
9490977194,9490977193,0,204331653,tertiary,30,False,BV-2003,True,16.864327198652166,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0143602 41.3237647, 2.0144874 41.3236469)"
9490977195,607644080,0,204331653,tertiary,30,False,BV-2003,False,11.101370389800188,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0139044 41.3242076, 2.0138226 41.3242863)"
9490977195,9490977194,0,204331653,tertiary,30,False,BV-2003,True,62.242420583299676,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0139044 41.3242076, 2.0143602 41.3237647)"
9490977198,10093096211,0,204331653,tertiary,30,False,BV-2003,False,22.41902897369718,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0137368 41.3243669, 2.0135707 41.3245253)"
9490977198,607644080,0,204331653,tertiary,30,False,BV-2003,True,11.474208604946686,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0137368 41.3243669, 2.0138226 41.3242863)"
9490977199,1119093874,0,204331653,tertiary,30,False,BV-2003,False,5.661147842485104,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0131373 41.3249314, 2.0130957 41.3249716)"
9490977199,9490976701,0,204331653,tertiary,30,False,BV-2003,True,2.9974238153602477,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0131373 41.3249314, 2.0131593 41.3249101)"
9493716905,607644091,0,204331656,tertiary,30,True,BV-2003,False,22.79745849068182,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0164844 41.3217133, 2.0166448 41.3215474)"
9493716906,10093096214,0,204331656,tertiary,30,True,BV-2003,False,17.617463379430866,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0162243 41.3219553, 2.0163589 41.3218333)"
9493716908,9493716910,0,102848199,residential,30,False,,False,3.0680167549282995,,Avinguda del Molí,,,,,,"LINESTRING (2.015744 41.3223632, 2.0157125 41.322349)"
9493716908,5346954184,0,102848199,residential,30,False,,True,4.631234318060898,,Avinguda del Molí,,,,,,"LINESTRING (2.015744 41.3223632, 2.0157922 41.3223838)"
9493716909,9493716915,0,204331656,tertiary,30,True,BV-2003,False,3.5055700955992517,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0158396 41.322332, 2.0158641 41.3223064)"
9493716910,9493716914,0,102848199,residential,30,False,,False,3.0136194573018242,,Avinguda del Molí,,,,,,"LINESTRING (2.0157125 41.322349, 2.0156816 41.322335)"
9493716910,9493716908,0,102848199,residential,30,False,,True,3.0680167549282995,,Avinguda del Molí,,,,,,"LINESTRING (2.0157125 41.322349, 2.015744 41.3223632)"
9493716911,10093096213,0,204331656,tertiary,30,True,BV-2003,False,14.122280144869332,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0158941 41.3222786, 2.0159997 41.3221794)"
9493716912,2187127496,0,208418465,tertiary,30,False,,False,2.707965825792847,,Avinguda dels Jocs Olímpics,,,,,yes,"LINESTRING (2.0159562 41.3224651, 2.0159293 41.3224515)"
9493716912,2187127502,0,208418465,tertiary,30,False,,True,33.630995935174795,,Avinguda dels Jocs Olímpics,,,,,yes,"LINESTRING (2.0159562 41.3224651, 2.0162892 41.3226352)"
9493716913,9493735517,0,204331653,tertiary,30,False,BV-2003,False,3.196733736685382,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0157103 41.3224695, 2.0156855 41.3224914)"
9493716913,5346954184,0,204331653,tertiary,30,False,BV-2003,True,11.729709266707394,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0157103 41.3224695, 2.0157922 41.3223838)"
9493716914,5345118961,0,102848199,residential,30,False,,False,38.426392499448134,,Avinguda del Molí,,,,,,"LINESTRING (2.0156816 41.322335, 2.0153204 41.3221209)"
9493716914,9493716910,0,102848199,residential,30,False,,True,3.0136194573018242,,Avinguda del Molí,,,,,,"LINESTRING (2.0156816 41.322335, 2.0157125 41.322349)"
9493716915,9493716911,0,204331656,tertiary,30,True,BV-2003,False,3.978936655174123,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0158641 41.3223064, 2.0158941 41.3222786)"
9493716916,5346954184,0,208418469,tertiary,30,False,,False,12.05513383448352,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0159127 41.3224435, 2.0157922 41.3223838)"
9493716916,2187127496,0,208418469,tertiary,30,False,,True,1.6471080872406252,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0159127 41.3224435, 2.0159293 41.3224515)"
9493735517,8044470338,0,204331653,tertiary,30,False,BV-2003,False,5.3600649302624515,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0156855 41.3224914, 2.0156467 41.3225298)"
9493735517,9493716913,0,204331653,tertiary,30,False,BV-2003,True,3.196733736685382,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0156855 41.3224914, 2.0157103 41.3224695)"
9493735518,1472993474,0,204331653,tertiary,30,False,BV-2003,False,10.450846147145455,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0152644 41.3228939, 2.0151888 41.3229688)"
9493735518,10093096212,0,204331653,tertiary,30,False,BV-2003,True,14.209289631580681,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0152644 41.3228939, 2.0153736 41.3227959)"
9493735520,9490977190,0,204331653,tertiary,30,False,BV-2003,False,62.4966591125402,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0151202 41.3230355, 2.0146627 41.3234803)"
9493735520,1472993474,0,204331653,tertiary,30,False,BV-2003,True,9.371476422992178,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0151202 41.3230355, 2.0151888 41.3229688)"
9493760768,1130841541,0,1029856084,tertiary,30,True,BV-2003,False,41.46346592054791,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0202153 41.3193292, 2.0205904 41.3190849)"
9493760769,1130841540,0,97675052,tertiary,30,True,BV-2003,False,12.059963146975743,1,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0199853 41.3194641, 2.0201003 41.3193985)"
9493760774,9493760769,0,97675052,tertiary,30,True,BV-2003,False,4.373911304994159,1,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0199436 41.3194879, 2.0199853 41.3194641)"
9493760775,1131686685,0,1029856085,residential,30,False,,False,0.9035681487663351,,Carrer Sant Antoni,,,,,,"LINESTRING (2.01844 41.3201213, 2.0184303 41.3201177)"
9493760775,9493760776,0,1029856085,residential,30,False,,True,1.2155038230575352,,Carrer Sant Antoni,,,,,,"LINESTRING (2.01844 41.3201213, 2.0184525 41.3201269)"
9493760776,9493760775,0,1029856085,residential,30,False,,False,1.2155038230575352,,Carrer Sant Antoni,,,,,,"LINESTRING (2.0184525 41.3201269, 2.01844 41.3201213)"
9493760776,1134264304,0,1029856085,residential,30,False,,True,4.288595764769708,,Carrer Sant Antoni,,,,,,"LINESTRING (2.0184525 41.3201269, 2.0184871 41.3201554)"
9493760778,607644095,0,95277283,residential,30,True,,False,7.612466093634298,,Carrer de la Mare de Déu de Sales,,,,,,"LINESTRING (2.0176364 41.3203096, 2.0177023 41.3203569)"
9493760779,1134264310,0,95277283,residential,30,True,,False,12.516865862348288,,Carrer de la Mare de Déu de Sales,,,,,,"LINESTRING (2.0177795 41.3204189, 2.0178819 41.3205011)"
9493760782,1134264310,0,1029856086,tertiary,30,True,BV-2003,False,12.581094216671564,1,Carretera de Sant Climent,,,,,,"LINESTRING (2.0177751 41.3205809, 2.0178819 41.3205011)"
9493760783,9493760782,0,1029856086,tertiary,30,True,BV-2003,False,10.238382081720673,1,Carretera de Sant Climent,,,,,,"LINESTRING (2.0176888 41.3206463, 2.0177751 41.3205809)"
9493760796,8044591419,0,567578092,tertiary,30,True,BV-2003,False,18.008810601557382,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0172294 41.320987, 2.0173803 41.3208713)"
9493760797,1130882694,0,95277282,residential,30,True,,False,38.42302661595642,,Carrer Àngel Arañó,,,,,,"LINESTRING (2.0170361 41.3209928, 2.0166999 41.3207569)"
9493760798,1105149728,0,204331656,tertiary,30,True,BV-2003,False,14.233963655079112,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0170277 41.3211614, 2.0171331 41.3210608)"
9493760799,9493760798,0,204331656,tertiary,30,True,BV-2003,False,4.562867790276284,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.016994 41.3211937, 2.0170277 41.3211614)"
9493760800,9493760799,0,204331656,tertiary,30,True,BV-2003,False,38.24932689572224,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0167272 41.3214733, 2.016994 41.3211937)"
9493760801,1134264314,0,95265027,residential,30,True,,False,46.279349837512456,,Carrer Verge Montserrat,,,,,,"LINESTRING (2.0165672 41.3215047, 2.0161524 41.3212287)"
9493760802,9493760801,0,95265027,residential,30,True,,False,3.6496617763351407,,Carrer Verge Montserrat,,,,,,"LINESTRING (2.0166033 41.3215232, 2.0165672 41.3215047)"
9493823330,9493823331,0,1232986978,residential,30,False,,False,53.859200883037225,,Passeig de la Marina,,,,,,"LINESTRING (2.0245295 41.3150961, 2.0241507 41.3154881)"
9493823330,1843795431,0,1232986978,residential,30,False,,True,7.049765818383469,,Passeig de la Marina,,,,,,"LINESTRING (2.0245295 41.3150961, 2.0245791 41.3150448)"
9493823331,8346945915,0,1232986978,residential,30,False,,False,5.840847061865203,,Passeig de la Marina,,,,,,"LINESTRING (2.0241507 41.3154881, 2.0241096 41.3155306)"
9493823331,9493823330,0,1232986978,residential,30,False,,True,53.859200883037225,,Passeig de la Marina,,,,,,"LINESTRING (2.0241507 41.3154881, 2.0245295 41.3150961)"
9493823332,9493823336,0,1113306549,residential,30,False,,False,27.695034945252676,,Passeig de la Marina,,,,,,"LINESTRING (2.0238544 41.3157532, 2.0236259 41.3159337)"
9493823332,9493823334,0,1113306549,residential,30,False,,True,4.8817433393691365,,Passeig de la Marina,,,,,,"LINESTRING (2.0238544 41.3157532, 2.0238947 41.3157214)"
9493823334,9493823332,0,1113306549,residential,30,False,,False,4.8817433393691365,,Passeig de la Marina,,,,,,"LINESTRING (2.0238947 41.3157214, 2.0238544 41.3157532)"
9493823334,245491904,0,1113306549,residential,30,False,,True,15.66279428339351,,Passeig de la Marina,,,,,,"LINESTRING (2.0238947 41.3157214, 2.0240239 41.3156193)"
9493823335,245491906,0,1113306549,residential,30,False,,False,14.700449572865788,,Passeig de la Marina,,,,,,"LINESTRING (2.0235686 41.315979, 2.0234473 41.3160748)"
9493823335,9493823336,0,1113306549,residential,30,False,,True,6.947926608717868,,Passeig de la Marina,,,,,,"LINESTRING (2.0235686 41.315979, 2.0236259 41.3159337)"
9493823336,9493823335,0,1113306549,residential,30,False,,False,6.947926608717868,,Passeig de la Marina,,,,,,"LINESTRING (2.0236259 41.3159337, 2.0235686 41.315979)"
9493823336,9493823332,0,1113306549,residential,30,False,,True,27.695034945252676,,Passeig de la Marina,,,,,,"LINESTRING (2.0236259 41.3159337, 2.0238544 41.3157532)"
9493823337,1843795432,0,1113306549,residential,30,False,,False,17.340646650290875,,Passeig de la Marina,,,,,,"LINESTRING (2.0229671 41.3163981, 2.0228125 41.3165022)"
9493823337,245491906,0,1113306549,residential,30,False,,True,53.85834938354441,,Passeig de la Marina,,,,,,"LINESTRING (2.0229671 41.3163981, 2.0234473 41.3160748)"
9493823338,8664908629,0,540714693,residential,30,False,,False,13.18943502554281,2,Passeig de la Marina,,,,,,"LINESTRING (2.022731 41.3165612, 2.0226174 41.3166436)"
9493823338,1843795432,0,540714693,residential,30,False,,True,9.453524992721938,2,Passeig de la Marina,,,,,,"LINESTRING (2.022731 41.3165612, 2.0228125 41.3165022)"
9493823339,10185571974,0,540714693,residential,30,False,,False,6.236824648025322,2,Passeig de la Marina,,,,,,"LINESTRING (2.0223085 41.3168675, 2.0222547 41.3169064)"
9493823339,9493823340,0,540714693,residential,30,False,,True,4.609598834581204,2,Passeig de la Marina,,,,,,"LINESTRING (2.0223085 41.3168675, 2.0223482 41.3168387)"
9493823340,9493823339,0,540714693,residential,30,False,,False,4.609598834581204,2,Passeig de la Marina,,,,,,"LINESTRING (2.0223482 41.3168387, 2.0223085 41.3168675)"
9493823340,8665032513,0,540714693,residential,30,False,,True,22.856171304414783,2,Passeig de la Marina,,,,,,"LINESTRING (2.0223482 41.3168387, 2.0225462 41.3166968)"
9493823341,211318993,0,539700918,tertiary,30,False,C-245,False,10.860000550916165,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0219262 41.31685, 2.0220082 41.3169258)"
9493823341,9493823342,0,539700918,tertiary,30,False,C-245,True,4.090247171008945,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0219262 41.31685, 2.0218954 41.3168214)"
9493823342,9493823341,0,539700918,tertiary,30,False,C-245,False,4.090247171008945,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0218954 41.3168214, 2.0219262 41.31685)"
9493823342,8047624245,0,539700918,tertiary,30,False,C-245,True,21.184787149785983,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0218954 41.3168214, 2.0217355 41.3166735)"
9493823343,1130841548,0,97675053,tertiary,30,True,,False,38.835906159909946,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0221089 41.3172968, 2.0220248 41.3176403)"
9493823344,1130841546,0,539700920,tertiary,30,True,BV-2003,False,11.311468347349534,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0220239 41.3172447, 2.0220527 41.3171453)"
9493823345,9493823344,0,539700920,tertiary,30,True,BV-2003,False,3.9948276723126015,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0220137 41.3172798, 2.0220239 41.3172447)"
9493823350,1130841544,0,1029856084,tertiary,30,True,BV-2003,False,9.580767712431989,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0217912 41.3178372, 2.0218405 41.3177594)"
9493823351,8044591417,0,1029856084,tertiary,30,True,BV-2003,False,13.424311618036096,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0214962 41.3182246, 2.021576 41.3181198)"
9493823354,7378995707,0,1029856084,tertiary,30,True,BV-2003,False,9.784928298643543,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0213522 41.3183908, 2.0214205 41.3183193)"
9493823371,9493823354,0,1029856084,tertiary,30,True,BV-2003,False,37.28293723971137,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0210919 41.3186632, 2.0213522 41.3183908)"
9493823372,1130841542,0,1029856084,tertiary,30,True,BV-2003,False,16.16499912048912,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0208351 41.3188953, 2.0209698 41.3187909)"
9493831767,9493831772,0,34898121,residential,30,True,,False,68.71860501195697,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0243712 41.3124196, 2.0250365 41.3127832)"
9493831768,1672512252,0,103967429,residential,30,True,,False,97.29978088974863,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0242731 41.3125192, 2.023356 41.3119796)"
9493831769,9493831768,0,103967429,residential,30,True,,False,14.160341241731237,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0244066 41.3125977, 2.0242731 41.3125192)"
9493831770,8560193427,0,103967429,residential,30,True,,False,26.296826966784707,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0248033 41.3128311, 2.0245554 41.3126853)"
9493831771,11383885243,0,103967429,residential,30,True,,False,4.046172441125074,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0252949 41.313128, 2.0252578 41.3131046)"
9493831772,9493831773,0,34898121,residential,30,True,,False,5.556789392124144,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0250365 41.3127832, 2.0250903 41.3128126)"
9493831773,2088165801,0,34898121,residential,30,True,,False,13.457849150622453,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0250903 41.3128126, 2.0252206 41.3128838)"
9493831774,9493831770,0,103967429,residential,30,True,,False,18.36851394412344,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0249764 41.312933, 2.0248033 41.3128311)"
9493831777,1200024345,0,34898121,residential,30,True,,False,18.78283159096243,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0262967 41.313535, 2.0264718 41.313641)"
9493831778,2281841754,0,22818685,residential,30,False,,False,52.470691916079105,,Passeig de la Marina,,,,,,"LINESTRING (2.0262417 41.3139005, 2.0257236 41.3141674)"
9493831778,1200024627,0,22818685,residential,30,False,,True,9.624975135141721,,Passeig de la Marina,,,,,,"LINESTRING (2.0262417 41.3139005, 2.0263367 41.3138515)"
9493831779,9493831771,0,103967429,residential,30,True,,False,93.48619004514971,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0261526 41.3136682, 2.0252949 41.313128)"
9493831781,2143335953,0,22818685,residential,30,False,,False,12.338726419477368,,Passeig de la Marina,,,,,,"LINESTRING (2.0256358 41.3142126, 2.025514 41.3142754)"
9493831781,2281841754,0,22818685,residential,30,False,,True,8.89004449249074,,Passeig de la Marina,,,,,,"LINESTRING (2.0256358 41.3142126, 2.0257236 41.3141674)"
9493831782,8664908630,0,1232986978,residential,30,False,,False,32.890776302545774,,Passeig de la Marina,,,,,,"LINESTRING (2.0249278 41.314684, 2.0246965 41.3149234)"
9493831782,245491902,0,1232986978,residential,30,False,,True,17.503811962632316,,Passeig de la Marina,,,,,,"LINESTRING (2.0249278 41.314684, 2.0250509 41.3145566)"
9507464917,473593977,0,212298816,unclassified,30,True,,False,34.336838287286454,,,,,,,,"LINESTRING (2.052805 41.2772768, 2.0523949 41.277296)"
9507491517,1403500783,0,126641591,service,30,False,,False,96.63211878832958,,,,,,parking_aisle,,"LINESTRING (2.0471651 41.274135, 2.046068 41.2738605)"
9507491517,1403500788,0,126641591,service,30,False,,True,28.069479669286178,,,,,,parking_aisle,,"LINESTRING (2.0471651 41.274135, 2.0474838 41.2742147)"
9508157730,473593989,0,212298816,unclassified,30,True,,False,12.738074718359927,,,,,,,,"LINESTRING (2.0488775 41.2757716, 2.0488354 41.2756615)"
9508157731,9508157730,0,212298816,unclassified,30,True,,False,15.556409172427188,,,,,,,,"LINESTRING (2.0489979 41.2758783, 2.0488775 41.2757716)"
9508157732,9508157731,0,212298816,unclassified,30,True,,False,26.810382478269243,,,,,,,,"LINESTRING (2.0491937 41.2760693, 2.0489979 41.2758783)"
9508157733,473593987,0,212298816,unclassified,30,True,,False,13.246535144456876,,,,,,,,"LINESTRING (2.0499618 41.2765581, 2.0498123 41.2765185)"
9508157734,473593982,0,212298816,unclassified,30,True,,False,14.290461576995707,,,,,,,,"LINESTRING (2.0507038 41.2773757, 2.0505504 41.2773189)"
9508157735,473593976,0,212298816,unclassified,30,True,,False,3.3685268282269036,,,,,,,,"LINESTRING (2.0533942 41.2772811, 2.0533644 41.2772607)"
9524554975,7524458029,0,154766498,living_street,10,True,,False,2.290792161950589,,Avinguda d'Olof Palme,5,,,,,"LINESTRING (2.0252834 41.3128218, 2.0252668 41.3128382)"
9550586931,7179581595,0,769116332,track,30,False,,False,8.224691082553766,,,,,,,,"LINESTRING (2.0292998 41.3057528, 2.0293537 41.3056909)"
9550586931,7179581594,0,769116332,track,30,False,,True,85.46807726861206,,,,,,,,"LINESTRING (2.0292998 41.3057528, 2.0287396 41.306396)"
9550586934,5772382667,0,739521138,secondary,30,False,,False,6.393315813750293,,Camí del Mar,,,,,,"LINESTRING (2.0393979 41.2959473, 2.0393673 41.296)"
9550586934,5772382666,0,739521138,secondary,30,False,,True,30.793739600841466,,Camí del Mar,,,,,,"LINESTRING (2.0393979 41.2959473, 2.0394532 41.2956735)"
9579126351,9507464917,0,212298816,unclassified,30,True,,False,42.564463362422735,,,,,,,,"LINESTRING (2.0533127 41.277246, 2.052805 41.2772768)"
9579245028,5772382680,0,739521138,secondary,30,False,,False,9.953777771040505,,Camí del Mar,,,,,,"LINESTRING (2.0373727 41.2970415, 2.0372805 41.2970982)"
9579245028,5772382679,0,739521138,secondary,30,False,,True,8.99522771204104,,Camí del Mar,,,,,,"LINESTRING (2.0373727 41.2970415, 2.0374495 41.2969848)"
9959380164,2987193080,0,539667095,tertiary,30,True,C-245,False,8.278373806058436,2,,,circular,,,,"LINESTRING (2.0297328 41.3231033, 2.0296372 41.323123)"
9959411363,2987198243,0,295047828,service,30,False,C-245,False,15.14517880146575,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0289258 41.3222917, 2.0290485 41.322392)"
9959411363,10207722381,0,295047828,service,30,False,C-245,True,4.706478588522185,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0289258 41.3222917, 2.028885 41.3222625)"
9959411364,10108070309,0,1195588783,tertiary,30,True,C-245,False,8.0997640249064,,Carretera de Barcelona,,,,,,"LINESTRING (2.029071 41.3222033, 2.0291484 41.3222472)"
9959411368,10207683466,0,295047829,tertiary,30,False,C-245,False,5.592273099380989,4,Carretera de Santa Creu de Calafell,12,,,,,"LINESTRING (2.030038 41.3231185, 2.0300871 41.3231527)"
9959411368,2987196295,0,295047829,tertiary,30,False,C-245,True,14.300290606523031,4,Carretera de Santa Creu de Calafell,12,,,,,"LINESTRING (2.030038 41.3231185, 2.02992 41.3230253)"
9959411370,728705263,0,58801801,residential,30,True,,False,2.7539251072671047,2,Carretera de Santa Creu de Calafell,,,,,,"LINESTRING (2.0301552 41.3230156, 2.0301739 41.323036)"
9959453009,9490925657,0,1086991032,tertiary,30,False,C-245,False,3.470941213746432,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0270186 41.3208708, 2.0270467 41.3208938)"
9959453009,2987196294,0,1086991032,tertiary,30,False,C-245,True,3.3950834361932833,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0270186 41.3208708, 2.0269933 41.3208469)"
