u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,junction,ref,geometry,lanes,width,access,bridge,tunnel
5552850365,7524556173,0,898160996,cycleway,,,False,True,7.676605430739397,,,"LINESTRING (2.0308465 41.3182152, 2.0307844 41.3181643)",,,,,
5552850365,1200000510,0,58801798,residential,,Carrer del Torrent Fondo,True,False,11.776754154221562,,,"LINESTRING (2.0308465 41.3182152, 2.0308624 41.318201, 2.0309109 41.3181216)",,,,,
5801467401,9036217405,0,"[1237949831, 918801374, 613019582, 1106666375]",cycleway,,,False,False,1070.6688556464876,,,"LINESTRING (2.0530835 41.2786684, 2.0532006 41.278759, 2.053254 41.2787983, 2.0533041 41.2788441, 2.053339 41.2788859, 2.0533793 41.2789334, 2.0534044 41.2789776, 2.0534251 41.2790145, 2.0534436 41.279062, 2.0534512 41.2791078, 2.0534599 41.2791578, 2.0534588 41.2792184, 2.0534469 41.2792937, 2.0534316 41.2793412, 2.0534109 41.2793936, 2.0533858 41.2794386, 2.0533477 41.2794845, 2.0533085 41.2795254, 2.0532475 41.2795828, 2.0531941 41.2796262, 2.0531472 41.2796589, 2.0530905 41.2797089, 2.0530317 41.2797506, 2.0529783 41.2797883, 2.0529206 41.2798366, 2.0528726 41.2798849, 2.0528454 41.2799087, 2.0528181 41.2799406, 2.0527735 41.2799856, 2.0527615 41.2800159, 2.0527364 41.2800495, 2.0527015 41.2800962, 2.0526917 41.2801306, 2.0526721 41.2801732, 2.0526569 41.2802149, 2.0526449 41.2802575, 2.052634 41.2802935, 2.0526351 41.2803459, 2.0526307 41.2803902, 2.0526253 41.2804368, 2.0526274 41.2804892, 2.0526242 41.2805367, 2.052634 41.2805982, 2.0526405 41.2806563, 2.0526405 41.2807226, 2.0526514 41.2807881, 2.0526699 41.2809994, 2.0526906 41.281137, 2.0527233 41.2813908, 2.0527549 41.2816717, 2.0527931 41.2820344, 2.0528214 41.2822252, 2.0528323 41.2823005, 2.0528683 41.2824119, 2.0529206 41.2825789, 2.0529859 41.2827656, 2.05306 41.2829892, 2.0531636 41.2833011, 2.0532867 41.2836573, 2.0533956 41.2839791, 2.0535839 41.2845027, 2.0537243 41.2849277, 2.0538227 41.2852308, 2.0539136 41.2854878, 2.0539439 41.285594, 2.0539808 41.2857183, 2.0540375 41.2859123, 2.0541388 41.2862316, 2.0543055 41.2867376, 2.0545213 41.2873697, 2.0545392 41.2874062, 2.054561 41.2874325, 2.0545932 41.2874571, 2.0546213 41.2874698, 2.054663 41.2874827, 2.0547035 41.2874934, 2.0547425 41.2875073, 2.0547858 41.2875271, 2.0548222 41.2875484, 2.0548555 41.2875703, 2.0548899 41.2875878, 2.0549277 41.2875995, 2.0549792 41.2876071, 2.0550291 41.2876093)",,,,yes,
5801467401,6369783595,0,"[680290097, 1228047100]",cycleway,,,False,False,3.1226792825195755,,,"LINESTRING (2.0530835 41.2786684, 2.0530741 41.2786754, 2.053057 41.2786882)",,,,,
5801467401,473593975,0,"[839432388, 1228047101]",cycleway,,,False,False,165.9469348427569,,,"LINESTRING (2.0530835 41.2786684, 2.0530953 41.2786596, 2.0531042 41.2786529, 2.0530865 41.2786342, 2.0530508 41.2785965, 2.0530186 41.278553, 2.0530049 41.2785296, 2.0529958 41.2785003, 2.0530068 41.2784058, 2.0530035 41.2783442, 2.0529757 41.2782757, 2.0529214 41.2781943, 2.0529018 41.2781397, 2.0529006 41.2780873, 2.0529318 41.2780267, 2.0531914 41.2776722, 2.0534194 41.2773672, 2.0534137 41.2773192)",,,,,
6315715540,7833168253,0,"[1227695467, 1227695469]",cycleway,,,False,False,6.137625239728315,,,"LINESTRING (2.0160721 41.3036835, 2.0160411 41.3036978, 2.0160095 41.3037124)",,,,,
6315715540,6315715546,0,674379917,residential,,Carrer d'Hipàcia,True,False,214.84258371367193,,,"LINESTRING (2.0160721 41.3036835, 2.0166654 41.3042743, 2.0168824 41.3044751, 2.0170694 41.3046358, 2.0173284 41.3048348, 2.017518 41.3049633, 2.0177752 41.3051217)",,,,,
6315715546,7833168263,0,"[1227695473, 1227695471]",cycleway,,,False,True,6.342815800944663,,,"LINESTRING (2.0177752 41.3051217, 2.017749 41.3051459, 2.0177272 41.3051659)",,,,,
6315715546,6315715531,0,674379917,residential,,Carrer d'Hipàcia,True,False,16.294954611693584,,,"LINESTRING (2.0177752 41.3051217, 2.0178743 41.3051746, 2.0179405 41.3051986)",,,,,
6315715552,7833168263,0,"[1227695472, 898111672]",cycleway,,,False,False,5.816151465402857,,,"LINESTRING (2.0176833 41.3052065, 2.0177045 41.3051869, 2.0177272 41.3051659)",,,,,
6315715552,6315715548,0,455337153,residential,,Carrer d'Hipàcia,True,False,51.977304345063565,,,"LINESTRING (2.0176833 41.3052065, 2.017537 41.3051242, 2.0174045 41.3050357, 2.0172136 41.3049007)",,,,,
6369783595,11387988436,0,680290097,cycleway,,,False,False,5.147369549470823,,,"LINESTRING (2.053057 41.2786882, 2.0530134 41.2787209)",,,,,
6369783595,11387988431,0,152005133,tertiary,,,False,True,2.3384979741442664,,A A-1,"LINESTRING (2.053057 41.2786882, 2.0530378 41.2786729)",,,,,
6369783595,5801467401,0,"[680290097, 1228047100]",cycleway,,,False,True,3.1226792825195755,,,"LINESTRING (2.053057 41.2786882, 2.0530741 41.2786754, 2.0530835 41.2786684)",,,,,
6369783595,473481292,0,"[212298821, 152005133, 212298815]",tertiary,,,False,"[False, True]",1033.8467017171552,,A A-1,"LINESTRING (2.053057 41.2786882, 2.0532444 41.2788312, 2.0533312 41.278926, 2.0533877 41.2790116, 2.0534334 41.2791307, 2.0534408 41.2791994, 2.0534313 41.2792625, 2.0534141 41.2793271, 2.0533851 41.2793833, 2.0533494 41.2794464, 2.0533073 41.2794961, 2.0532391 41.2795561, 2.0531646 41.2796137, 2.0530606 41.2796919, 2.0529734 41.2797597, 2.0529069 41.2798136, 2.0528527 41.2798639, 2.0527844 41.2799365, 2.0527308 41.2800068, 2.0526878 41.2800786, 2.0526578 41.2801408, 2.0526258 41.280223, 2.0526069 41.2803059, 2.0525953 41.2804046, 2.0525948 41.2805104, 2.0526143 41.2807526, 2.0526431 41.2810087, 2.0526972 41.281474, 2.0527308 41.281762, 2.0527687 41.2820834, 2.0527865 41.2822048, 2.0528016 41.282302, 2.0528348 41.2824218, 2.0529125 41.282642, 2.0531961 41.2834873, 2.0533948 41.2840779, 2.0536048 41.2847263, 2.0536718 41.2849331, 2.05389 41.2856069, 2.0540478 41.2860514, 2.0542677 41.286708, 2.0545386 41.2875272)",,,,yes,
6369784007,7232459528,0,680290111,cycleway,,,False,False,8.279324092225098,,,"LINESTRING (2.0264205 41.3082398, 2.0263826 41.3083086)",,,,,
6369784007,4353325946,0,406908592,residential,,Carrer d'Hipàcia,False,True,18.15586760324216,,,"LINESTRING (2.0264205 41.3082398, 2.0266192 41.308306)",,,,,
6369784007,7833252107,0,"[939689282, 680290110, 680290111]",cycleway,,,False,True,160.34618132831085,,,"LINESTRING (2.0264205 41.3082398, 2.026446 41.3081986, 2.026515 41.3082222, 2.0265384 41.3082243, 2.0265613 41.308223, 2.0265843 41.3082184, 2.0266051 41.3082115, 2.0266215 41.3082043, 2.026634 41.3081943, 2.0266655 41.3081576, 2.0267008 41.3081165, 2.027183 41.3075428, 2.0272326 41.3074803, 2.0272384 41.3074429, 2.0272322 41.3074074, 2.0272152 41.3073727, 2.0272115 41.3073345, 2.0272135 41.3072986, 2.0272687 41.3071706, 2.0272433 41.3071386, 2.0272908 41.3071175)",,,,,
6369784007,9450392714,0,406908592,residential,,Carrer d'Hipàcia,False,False,307.27280368371856,,,"LINESTRING (2.0264205 41.3082398, 2.0263555 41.3082174, 2.024398 41.3075436, 2.0233624 41.3071871, 2.023198 41.3071305, 2.0230762 41.3070886)",,,,,
6369784013,7833220370,0,"[1227696144, 839429962]",cycleway,,,False,False,14.966611905337128,,,"LINESTRING (2.0259852 41.3093098, 2.0259569 41.3092941, 2.0258954 41.30926, 2.025841 41.3092299)",,,,,
6369784013,9485752939,0,"[1227696144, 839429960, 1356407428]",cycleway,,,False,True,197.25027444200046,,,"LINESTRING (2.0259852 41.3093098, 2.0260239 41.3093312, 2.0260356 41.309333, 2.0260467 41.3093312, 2.0261152 41.3092697, 2.0261409 41.3092665, 2.0261673 41.3092686, 2.0262361 41.309305, 2.0262724 41.3093242, 2.0269987 41.3097346, 2.0275488 41.3100433, 2.0278745 41.3102264)",,,,,
6369784013,1672512435,0,437519467,tertiary,50,Carretera de la Vila,True,False,142.22567262531794,,B-204,"LINESTRING (2.0259852 41.3093098, 2.0257584 41.3095389, 2.0256463 41.3096489, 2.0250155 41.3102727, 2.0249578 41.3103298)",2,,,,
6369784014,7232459528,0,"[680290112, 1227696143, 1107267316, 775212153, 680290111]",cycleway,,,False,"[False, True]",117.15097512497385,,,"LINESTRING (2.0257596 41.3091817, 2.0257291 41.3091636, 2.0257099 41.3091523, 2.0256845 41.3091372, 2.0257122 41.3091086, 2.0258119 41.3090056, 2.0263244 41.3084005, 2.0263413 41.3083769, 2.0263443 41.3083721, 2.0263688 41.3083314, 2.0263826 41.3083086)",,,,yes,
6369784014,7833220370,0,"[1107267316, 1227696142]",cycleway,,,False,True,8.657427143051247,,,"LINESTRING (2.0257596 41.3091817, 2.0257911 41.3092003, 2.025841 41.3092299)",,,,,
6369784014,1672512276,0,383315646,tertiary,50,Carretera de la Vila,True,False,20.025977288549672,,B-204,"LINESTRING (2.0257596 41.3091817, 2.0257843 41.3091555, 2.025841 41.3090991, 2.0259269 41.3090565)",2,,,,
6640642462,8346947737,0,"[1029860978, 804466941, 804466942]",cycleway,,,False,True,65.93925909694528,,,"LINESTRING (2.0220066 41.3176961, 2.0220445 41.317704, 2.0221048 41.317711, 2.0222239 41.3173135, 2.0223489 41.3172558)",,,,,
6640642462,1130841550,0,97675053,tertiary,30,Avinguda de Francesc Macià,True,False,87.10955883854794,,,"LINESTRING (2.0220066 41.3176961, 2.0219489 41.317884, 2.0219133 41.3179764, 2.0217008 41.3184443)",,,,,
6640642467,11394245032,0,"[706682145, 1228659169]",cycleway,,,False,False,98.82390844075599,,,"LINESTRING (2.0210602 41.3188532, 2.0210299 41.3188943, 2.0208722 41.3190339, 2.0207427 41.3191497, 2.0206281 41.3192534, 2.0204808 41.3193682, 2.0204551 41.3193749, 2.0203224 41.3194734, 2.0202985 41.3194947, 2.020277 41.3195136)",,,,,
6640642467,6640642470,0,706682145,cycleway,,,False,True,68.62473210720535,,,"LINESTRING (2.0210602 41.3188532, 2.0211491 41.3187854, 2.021281 41.3186565, 2.0213879 41.3185432, 2.021465 41.3184442, 2.0215386 41.3183539)",,,,,
6640642467,1130841542,0,97733818,residential,30,Carrer de Pompeu Fabra,True,False,10.246248478117346,,,"LINESTRING (2.0210602 41.3188532, 2.0210437 41.3188419, 2.0209698 41.3187909)",1,,,,
6640642470,1130841550,0,97772828,residential,,Carrer de Cinto Verdaguer,True,False,16.868126698690443,,,"LINESTRING (2.0215386 41.3183539, 2.0217008 41.3184443)",,,,,
6640642470,6640642467,0,706682145,cycleway,,,False,False,68.62473210720536,,,"LINESTRING (2.0215386 41.3183539, 2.021465 41.3184442, 2.0213879 41.3185432, 2.021281 41.3186565, 2.0211491 41.3187854, 2.0210602 41.3188532)",,,,,
6640642470,10922264953,0,706682145,cycleway,,,False,True,43.44091665278037,,,"LINESTRING (2.0215386 41.3183539, 2.0215495 41.318342, 2.0217844 41.3180097)",,,,,
7232459528,6369784007,0,680290111,cycleway,,,False,True,8.279324092225098,,,"LINESTRING (2.0263826 41.3083086, 2.0264205 41.3082398)",,,,,
7232459528,6369784014,0,"[680290112, 1227696143, 1107267316, 775212153, 680290111]",cycleway,,,False,"[False, True]",117.15097512497387,,,"LINESTRING (2.0263826 41.3083086, 2.0263688 41.3083314, 2.0263443 41.3083721, 2.0263413 41.3083769, 2.0263244 41.3084005, 2.0258119 41.3090056, 2.0257122 41.3091086, 2.0256845 41.3091372, 2.0257099 41.3091523, 2.0257291 41.3091636, 2.0257596 41.3091817)",,,,yes,
7232459528,9450394829,0,775212181,cycleway,,,False,False,757.0858666562891,,,"LINESTRING (2.0263826 41.3083086, 2.0263183 41.3082857, 2.025723 41.3080732, 2.0248819 41.3077854, 2.0243657 41.3076106, 2.0230312 41.3071586, 2.0226419 41.3070268, 2.0225682 41.3070018, 2.0212503 41.3065413, 2.0211373 41.3065018, 2.0204828 41.3062728, 2.0204556 41.3062633, 2.0200701 41.3061283, 2.0199658 41.3060918, 2.0190867 41.3057955, 2.018145 41.3054688)",2,,,,
7524420478,9781413840,0,804454197,cycleway,,,False,True,15.685621804253357,,,"LINESTRING (2.0164607 41.3116605, 2.0163172 41.3117515)",,,,,
7524420478,11073040780,0,1192906939,cycleway,,Avinguda de la Generalitat,False,False,14.510446078887012,,,"LINESTRING (2.0164607 41.3116605, 2.0165624 41.3117663)",2,2,,,
7524420478,10207212436,0,1115987201,cycleway,,Avinguda de la Generalitat,False,False,89.59645048081623,,,"LINESTRING (2.0164607 41.3116605, 2.0163728 41.311575, 2.0158063 41.3110338, 2.0157992 41.3110262)",2,2,,,
7524420481,1104961847,0,"[804454200, 804454201]",cycleway,,,False,"[False, True]",129.02499932799603,,,"LINESTRING (2.0155939 41.3126401, 2.0147839 41.3135568, 2.0148632 41.313565)",,,,,
7524420482,1119033368,0,804454201,cycleway,,,False,False,27.736662118599522,,,"LINESTRING (2.0157655 41.3127342, 2.01558 41.3129411)",,,,,
7524420483,9781413840,0,804454197,cycleway,,,False,False,69.3256171089308,,,"LINESTRING (2.015943 41.3122706, 2.0162978 41.3118891, 2.0163291 41.3118571, 2.016328 41.3118255, 2.0162928 41.3117753, 2.0163172 41.3117515)",,,,,
7524420484,9781413841,0,804454198,cycleway,,,False,True,73.63058702797869,,,"LINESTRING (2.0160984 41.3123724, 2.0164257 41.3120312, 2.0164826 41.3119719, 2.0165131 41.3119455, 2.0165728 41.3119429, 2.0165992 41.3119541, 2.0166745 41.3119203)",,,,,
7524458025,7833252095,0,"[1227486560, 1107267315]",cycleway,,,False,False,9.184190643940882,,,"LINESTRING (2.0233227 41.3116253, 2.0233597 41.3116449, 2.0234116 41.3116739)",,,,,
7524458025,11382671757,0,"[1227486560, 1227486561]",cycleway,,,False,True,7.634466211825232,,,"LINESTRING (2.0233227 41.3116253, 2.0232934 41.3116098, 2.0232432 41.3115919)",,,,,
7524458025,1672512353,0,154766496,tertiary,50,Carretera de la Vila,True,False,118.35387568527531,,B-204,"LINESTRING (2.0233227 41.3116253, 2.0235131 41.3114359, 2.0236816 41.3112627, 2.0241783 41.3107769)",2,,,,
7524458029,7524458045,0,804459237,cycleway,,,False,False,4.602070445239616,,,"LINESTRING (2.0252668 41.3128382, 2.0253115 41.3128624)",,,,,
7524458029,2088165801,0,154766498,living_street,10,Avinguda d'Olof Palme,True,False,6.37173842865287,,,"LINESTRING (2.0252668 41.3128382, 2.0252206 41.3128838)",,5,,,
7524458029,8346945908,0,"[804459237, 1227486558, 1227486559]",cycleway,,,False,True,194.0988004273025,,,"LINESTRING (2.0252668 41.3128382, 2.0240319 41.3121271, 2.0235921 41.3118817, 2.0235818 41.3118695, 2.0235784 41.3118575, 2.0235795 41.3118516, 2.0235817 41.3118458, 2.0235868 41.3118393, 2.0236173 41.3118093, 2.0236288 41.3117976, 2.0235955 41.311778, 2.0235589 41.3117564)",,,,,
7524458045,7524458029,0,804459237,cycleway,,,False,True,4.602070445239616,,,"LINESTRING (2.0253115 41.3128624, 2.0252668 41.3128382)",,,,,
7524458045,7833252105,0,804459233,cycleway,,,False,True,362.93827264021655,,,"LINESTRING (2.0253115 41.3128624, 2.0253251 41.3128486, 2.0278971 41.3102391)",,2,,,
7524458045,11383885233,0,1227609654,cycleway,,,False,False,7.836549594191964,,,"LINESTRING (2.0253115 41.3128624, 2.0253542 41.3128891, 2.0253836 41.3129075)",,2,,,
7524554142,8346947737,0,804466942,cycleway,,,False,False,7.786525065431661,,,"LINESTRING (2.022423 41.3172133, 2.0223489 41.3172558)",,,,,
7524554142,9959981780,0,1086991034,cycleway,,Carretera de Barcelona,False,True,47.30035429970844,,,"LINESTRING (2.022423 41.3172133, 2.0227674 41.317551)",2,2,,,
7524554142,7524554155,0,1113306548,cycleway,,Passeig de la Marina,False,True,19.591901845163648,,,"LINESTRING (2.022423 41.3172133, 2.0223949 41.3171808, 2.02234 41.3171172, 2.0223312 41.3170969, 2.0223404 41.3170572)",,,,,
7524554154,7524556171,0,"[804464496, 1113306546]",cycleway,,Passeig de la Marina,False,True,263.3609753884217,,,"LINESTRING (2.0252674 41.3145216, 2.0255292 41.3143702, 2.0263129 41.313932, 2.026341 41.3139257, 2.0264099 41.3139315, 2.0264643 41.3139371, 2.0264972 41.3139407, 2.0265298 41.3139539, 2.0270326 41.3144792, 2.0273648 41.3148287, 2.0273747 41.3148431, 2.0273727 41.3148641, 2.0273809 41.3148983, 2.0273943 41.3149341, 2.0274206 41.3149602)",,,,,
7524554155,7524554142,0,1113306548,cycleway,,Passeig de la Marina,False,False,19.591901845163648,,,"LINESTRING (2.0223404 41.3170572, 2.0223312 41.3170969, 2.02234 41.3171172, 2.0223949 41.3171808, 2.022423 41.3172133)",,,,,
7524554155,10185571974,0,"[1113306548, 1113306550]",cycleway,,Passeig de la Marina,False,True,19.54975587378769,,,"LINESTRING (2.0223404 41.3170572, 2.0223414 41.3170204, 2.0223408 41.3170087, 2.0223328 41.3169832, 2.0223338 41.316968, 2.0222757 41.3169184, 2.0222547 41.3169064)",,,,,
7524554155,8346947732,0,"[804466943, 1113306551]",cycleway,,Passeig de la Marina,False,True,68.85150996525665,,,"LINESTRING (2.0223404 41.3170572, 2.0224211 41.31701, 2.0226494 41.3168655, 2.0228763 41.3166997, 2.0229469 41.3166393)",,,,,
7524554161,8346947721,0,804466943,cycleway,,Passeig de la Marina,False,False,69.72512566814467,,,"LINESTRING (2.0251198 41.3146368, 2.0250433 41.3147643, 2.0247189 41.3151862)",,,,,
7524556111,7524556173,0,804464495,cycleway,,,False,False,65.58808721689016,,,"LINESTRING (2.0302346 41.3185855, 2.0307844 41.3181643)",,,,,
7524556111,8346947727,0,898160998,cycleway,,,False,False,7.668649168411063,,,"LINESTRING (2.0302346 41.3185855, 2.0303013 41.3186329)",,,,,
7524556111,8346947735,0,804464495,cycleway,,,False,True,14.806612812523301,,,"LINESTRING (2.0302346 41.3185855, 2.0302059 41.3186068, 2.0301802 41.318618, 2.0301638 41.3186222, 2.0301354 41.3186249, 2.0301162 41.3186302, 2.0300879 41.3186523)",,,,,
7524556112,7524556141,0,804464495,cycleway,,,False,True,97.62248954142345,,,"LINESTRING (2.0286107 41.3176449, 2.029403 41.3169994)",,,,,
7524556112,8346947735,0,104028826,residential,,Carrer de Jaume I,True,False,166.63513343439823,,,"LINESTRING (2.0286107 41.3176449, 2.0300879 41.3186523)",,,,,
7524556112,8346945912,0,804464495,cycleway,,,False,False,213.2772178180973,,,"LINESTRING (2.0286107 41.3176449, 2.0285915 41.3176597, 2.0285766 41.3176705, 2.0285628 41.3176772, 2.0285436 41.3176852, 2.0285078 41.3176988, 2.0284771 41.317714, 2.0270122 41.3189338, 2.0269961 41.3189496, 2.0269863 41.3189711, 2.0269788 41.3189913, 2.0269713 41.3190122, 2.0269639 41.3190301, 2.026957 41.3190437, 2.0269425 41.3190552, 2.0269264 41.3190688)",,,,,
7524556117,8346947733,0,898160993,cycleway,,,False,False,7.700746137699885,,,"LINESTRING (2.0300317 41.3187413, 2.0300948 41.3187918)",,,,,
7524556117,8346947735,0,804464495,cycleway,,,False,False,11.421761158904403,,,"LINESTRING (2.0300317 41.3187413, 2.0300491 41.3187241, 2.0300526 41.3187165, 2.0300554 41.3186879, 2.0300567 41.31868, 2.0300649 41.3186703, 2.0300879 41.3186523)",,,,,
7524556117,8346945913,0,804464495,cycleway,,,False,True,188.32426924813433,,,"LINESTRING (2.0300317 41.3187413, 2.0293681 41.3192458, 2.0284491 41.3199478)",,,,,
7524556123,7839120969,0,97733802,residential,40,Carretera del Prat,True,False,57.41224607441361,,,"LINESTRING (2.0284834 41.3160136, 2.0279379 41.3163278)",,,,,
7524556123,7524556171,0,804464496,cycleway,,,False,False,148.06739766339206,,,"LINESTRING (2.0284834 41.3160136, 2.0275475 41.3150207, 2.0275349 41.3150106, 2.0275203 41.315008, 2.0274814 41.3149952, 2.0274471 41.3149803, 2.0274206 41.3149602)",,,,,
7524556123,8346945914,0,"[804464496, 804464494]",cycleway,,,False,True,128.9391642770678,,,"LINESTRING (2.0284834 41.3160136, 2.0287605 41.3162795, 2.0292966 41.3167484, 2.0292643 41.3168946, 2.0293165 41.3169341)",,,,,
7524556141,8346945914,0,804464494,cycleway,,,False,False,10.24254494264519,,,"LINESTRING (2.029403 41.3169994, 2.0293165 41.3169341)",,,,,
7524556141,7524556112,0,804464495,cycleway,,,False,False,97.62248954142345,,,"LINESTRING (2.029403 41.3169994, 2.0286107 41.3176449)",,,,,
7524556141,7524556173,0,804464495,cycleway,,,False,True,186.82281349158774,,,"LINESTRING (2.029403 41.3169994, 2.0294402 41.316973, 2.0294708 41.316958, 2.0294991 41.3169563, 2.029515 41.3169581, 2.0295273 41.3169626, 2.029565 41.3169795, 2.0306893 41.3179118, 2.0307037 41.3179232, 2.0307439 41.3179884, 2.0307799 41.3180665, 2.0308103 41.3181182, 2.0308116 41.3181315, 2.0308066 41.3181457, 2.0307844 41.3181643)",,,,,
7524556149,8346947724,0,898160995,cycleway,,,False,True,8.027931839639697,,,"LINESTRING (2.0281358 41.3201887, 2.0282045 41.3202392)",,,,,
7524556149,7524556174,0,1222056734,cycleway,,,False,True,91.95891989945092,,,"LINESTRING (2.0281358 41.3201887, 2.0273639 41.3207785)",,,,,
7524556149,8346945909,0,1222056734,cycleway,,,False,False,18.74727889225289,,,"LINESTRING (2.0281358 41.3201887, 2.0281795 41.3201565, 2.0281944 41.3201408, 2.0282001 41.3201279, 2.0282037 41.3201161, 2.0282052 41.3200832, 2.0282096 41.3200745, 2.0282426 41.3200492)",,,,,
7524556171,1200015410,0,173593856,residential,,Carrer de Catalunya,True,False,3.7262918407315326,,,"LINESTRING (2.0274206 41.3149602, 2.0274562 41.31494)",,,,,
7524556171,7524554154,0,"[804464496, 1113306546]",cycleway,,Passeig de la Marina,False,False,263.36097538842176,,,"LINESTRING (2.0274206 41.3149602, 2.0273943 41.3149341, 2.0273809 41.3148983, 2.0273727 41.3148641, 2.0273747 41.3148431, 2.0273648 41.3148287, 2.0270326 41.3144792, 2.0265298 41.3139539, 2.0264972 41.3139407, 2.0264643 41.3139371, 2.0264099 41.3139315, 2.026341 41.3139257, 2.0263129 41.313932, 2.0255292 41.3143702, 2.0252674 41.3145216)",,,,,
7524556171,7524556123,0,804464496,cycleway,,,False,True,148.0673976633921,,,"LINESTRING (2.0274206 41.3149602, 2.0274471 41.3149803, 2.0274814 41.3149952, 2.0275203 41.315008, 2.0275349 41.3150106, 2.0275475 41.3150207, 2.0284834 41.3160136)",,,,,
7524556173,7524556111,0,804464495,cycleway,,,False,True,65.58808721689016,,,"LINESTRING (2.0307844 41.3181643, 2.0302346 41.3185855)",,,,,
7524556173,5552850365,0,898160996,cycleway,,,False,False,7.676605430739397,,,"LINESTRING (2.0307844 41.3181643, 2.0308465 41.3182152)",,,,,
7524556173,7524556141,0,804464495,cycleway,,,False,False,186.82281349158777,,,"LINESTRING (2.0307844 41.3181643, 2.0308066 41.3181457, 2.0308116 41.3181315, 2.0308103 41.3181182, 2.0307799 41.3180665, 2.0307439 41.3179884, 2.0307037 41.3179232, 2.0306893 41.3179118, 2.029565 41.3169795, 2.0295273 41.3169626, 2.029515 41.3169581, 2.0294991 41.3169563, 2.0294708 41.316958, 2.0294402 41.316973, 2.029403 41.3169994)",,,,,
7524556174,8346947730,0,898160999,cycleway,,,False,False,7.56030670570933,,,"LINESTRING (2.0273639 41.3207785, 2.027432 41.3208233)",,,,,
7524556174,7524556149,0,1222056734,cycleway,,,False,False,91.95891989945092,,,"LINESTRING (2.0273639 41.3207785, 2.0281358 41.3201887)",,,,,
7524556174,9959453008,0,1222056734,cycleway,,,False,True,18.923888687839064,,,"LINESTRING (2.0273639 41.3207785, 2.0273358 41.3207978, 2.0273222 41.3208067, 2.0273094 41.3208105, 2.0272984 41.3208114, 2.027287 41.3208113, 2.0272762 41.3208098, 2.0272648 41.3208043, 2.0271862 41.3207468)",,,,,
7833168253,2383446338,0,"[1227695468, 898111671]",cycleway,,,False,False,6.2922558911409165,,,"LINESTRING (2.0160095 41.3037124, 2.0159751 41.3037282, 2.0159453 41.303742)",,,,,
7833168253,7833168263,0,"[839426969, 1227695466, 1227695470]",cycleway,,,False,True,216.8896454953541,,,"LINESTRING (2.0160095 41.3037124, 2.016029 41.3037318, 2.0163595 41.3040606, 2.0165616 41.3042598, 2.0167092 41.3044034, 2.0168605 41.3045423, 2.0170241 41.3046778, 2.0171892 41.3048082, 2.017399 41.3049572, 2.0175209 41.3050385, 2.017689 41.3051423, 2.0177272 41.3051659)",,,,,
7833168253,6315715540,0,"[1227695467, 1227695469]",cycleway,,,False,True,6.137625239728315,,,"LINESTRING (2.0160095 41.3037124, 2.0160411 41.3036978, 2.0160721 41.3036835)",,,,,
7833168260,8346424656,0,839426967,cycleway,,,False,True,49.79400436204583,,,"LINESTRING (2.0165348 41.3030057, 2.0164784 41.3030396, 2.0164349 41.3030625, 2.0161081 41.303214, 2.0160271 41.3031907)",,,,,
7833168263,6315715552,0,"[898111672, 1227695472]",cycleway,,,False,True,5.816151465402857,,,"LINESTRING (2.0177272 41.3051659, 2.0177045 41.3051869, 2.0176833 41.3052065)",,,,,
7833168263,7833168253,0,"[839426969, 1227695466, 1227695470]",cycleway,,,False,False,216.88964549535413,,,"LINESTRING (2.0177272 41.3051659, 2.017689 41.3051423, 2.0175209 41.3050385, 2.017399 41.3049572, 2.0171892 41.3048082, 2.0170241 41.3046778, 2.0168605 41.3045423, 2.0167092 41.3044034, 2.0165616 41.3042598, 2.0163595 41.3040606, 2.016029 41.3037318, 2.0160095 41.3037124)",,,,,
7833168263,6315715546,0,"[1227695473, 1227695471]",cycleway,,,False,False,6.342815800944663,,,"LINESTRING (2.0177272 41.3051659, 2.017749 41.3051459, 2.0177752 41.3051217)",,,,,
7833220370,6369784013,0,"[1227696144, 839429962]",cycleway,,,False,True,14.966611905337126,,,"LINESTRING (2.025841 41.3092299, 2.0258954 41.30926, 2.0259569 41.3092941, 2.0259852 41.3093098)",,,,,
7833220370,9485752941,0,839429963,cycleway,,,False,False,142.33535974320762,,,"LINESTRING (2.025841 41.3092299, 2.0256262 41.3094305, 2.0256065 41.3094503, 2.0253862 41.3096711, 2.0248713 41.3101934, 2.0248142 41.3102513)",,,,,
7833220370,6369784014,0,"[1107267316, 1227696142]",cycleway,,,False,False,8.657427143051247,,,"LINESTRING (2.025841 41.3092299, 2.0257911 41.3092003, 2.0257596 41.3091817)",,,,,
